0.41760296,0.8104778,-9.0951625e-07,0.42881513,0.6985952,-0.06153163,0.3919257,0.55467564,-0.08026373,0.36600462,0.44101065,-0.0945933,0.36945236,0.35002917,-0.10247024,0.25565606,0.5672133,-0.028182587,0.21244907,0.60533524,-0.07759167,0.2641286,0.67099684,-0.103236645,0.3168785,0.7092048,-0.105608426,0.2202954,0.6365773,-0.012710179,0.19790037,0.6831933,-0.08037843,0.27500463,0.7471325,-0.10663887,0.33728814,0.78240377,-0.10276593,0.19946592,0.7060262,-0.007681337,0.17109321,0.7406008,-0.07927195,0.24254416,0.79192686,-0.09568037,0.3048124,0.82083297,-0.07909827,0.18947506,0.7672931,-0.0063423957,0.102363825,0.7549208,-0.048609134,0.048663706,0.7585708,-0.06110062,0.0048131496,0.75647396,-0.05433549, call me
0.5464295,0.6459255,-9.459671e-07,0.5705849,0.5262204,-0.08094131,0.5507238,0.37035194,-0.119716994,0.55607224,0.2435444,-0.15247208,0.58319795,0.14078438,-0.18192737,0.3951169,0.36881754,-0.08951887,0.35989603,0.46658662,-0.15577556,0.42013168,0.5297658,-0.19874747,0.47361153,0.55421674,-0.21992758,0.3528119,0.4532276,-0.07554797,0.33882642,0.5455228,-0.15312256,0.42647913,0.6087086,-0.18602172,0.49249303,0.64315605,-0.19663858,0.33452463,0.54228425,-0.07127151,0.3159046,0.60500336,-0.14976086,0.39741626,0.65762424,-0.17044415,0.46849743,0.688605,-0.16586988,0.3376725,0.6230819,-0.07250608,0.25977784,0.64524305,-0.12809458,0.21103932,0.67833805,-0.15164351,0.1694418,0.6979426,-0.15876146, call me
0.52957505,0.64221036,-9.145092e-07,0.55596,0.52262914,-0.08349375,0.5361531,0.376865,-0.123810396,0.5379505,0.25804538,-0.15819454,0.55944777,0.15906444,-0.18955918,0.37941366,0.38877404,-0.088596866,0.34798035,0.4931892,-0.15903866,0.41232556,0.5546758,-0.20729777,0.46701825,0.57690275,-0.23157527,0.34007332,0.47543353,-0.07353203,0.32962063,0.57305366,-0.15173374,0.41981116,0.63038087,-0.18573429,0.4867109,0.65765464,-0.19746013,0.32498908,0.56564534,-0.06891689,0.31071123,0.63471407,-0.14714569,0.3933201,0.6823716,-0.1670559,0.46507537,0.7061381,-0.16230446,0.33039856,0.64627993,-0.07026723,0.2606116,0.6773702,-0.1237541,0.21949053,0.71500456,-0.14507322,0.1841243,0.7372011,-0.15107429, call me
0.5302456,0.64816725,-8.461688e-07,0.552681,0.53078985,-0.08873076,0.52540207,0.38580933,-0.13210417,0.5204161,0.2696409,-0.16955628,0.5397022,0.17209247,-0.20362449,0.36674497,0.39773408,-0.09079802,0.33569503,0.50715107,-0.16649237,0.40544873,0.5680691,-0.21649043,0.4639755,0.58736837,-0.2411045,0.3303384,0.48805344,-0.075361304,0.31974337,0.58980244,-0.1616862,0.41731015,0.640132,-0.1980374,0.48870778,0.66105926,-0.2090412,0.32023752,0.5808227,-0.07136274,0.30366707,0.65457565,-0.15707238,0.39335266,0.69716793,-0.1780209,0.46761015,0.7159922,-0.17170367,0.33017722,0.6637396,-0.07377903,0.27047315,0.69995344,-0.13174348,0.24070626,0.7409477,-0.15381566,0.21230145,0.766714,-0.15896018, call me
0.52650523,0.64844453,-8.3165236e-07,0.5485367,0.53305787,-0.089637004,0.5184158,0.39140633,-0.13361691,0.51109046,0.27574074,-0.17185698,0.53023565,0.17410919,-0.20607825,0.3547296,0.39818722,-0.08887233,0.3287606,0.5019969,-0.16466132,0.4001481,0.56077397,-0.21470182,0.45853096,0.5804739,-0.2391152,0.31849596,0.4875812,-0.07359385,0.31240037,0.5853077,-0.1607187,0.41211525,0.63432825,-0.19846672,0.48232228,0.6564647,-0.2097838,0.30908382,0.58078855,-0.06989224,0.2925079,0.6522185,-0.15638663,0.38598898,0.6950134,-0.17796218,0.4606954,0.71485245,-0.17128691,0.31978932,0.66487,-0.07268028,0.25762403,0.6982002,-0.13069868,0.2255382,0.73778677,-0.15293165,0.19264619,0.76397204,-0.15779515, call me
0.5239904,0.6477897,-8.621701e-07,0.5452427,0.52966064,-0.088256456,0.5160514,0.38892877,-0.1315468,0.5091064,0.27061424,-0.16925576,0.5268432,0.16661716,-0.2025126,0.35010862,0.39658996,-0.08470795,0.3228588,0.5021012,-0.16072905,0.39402983,0.5601543,-0.21046346,0.45220774,0.57692903,-0.23377207,0.3141126,0.48560414,-0.06971001,0.30785745,0.5858718,-0.1565175,0.40855154,0.634806,-0.19324368,0.47747594,0.65432453,-0.20314956,0.3037058,0.57873607,-0.066598564,0.2885078,0.6513597,-0.15264098,0.38305625,0.6935446,-0.17287081,0.4571883,0.7110165,-0.16455124,0.3139195,0.6621725,-0.069968246,0.2475748,0.697561,-0.1255431,0.21315743,0.7411698,-0.14528808,0.1783317,0.77069736,-0.1479373, call me
0.54305863,0.6479181,-1.0877098e-06,0.5530315,0.5146051,-0.071078196,0.52119005,0.38080132,-0.10633493,0.5064954,0.26051664,-0.13992384,0.5157304,0.1564742,-0.17145902,0.3678192,0.39872807,-0.059038386,0.34334406,0.46327505,-0.120259844,0.40314755,0.53016603,-0.16084467,0.4623413,0.56989235,-0.17853731,0.32925013,0.4866845,-0.049463555,0.32694367,0.56590676,-0.124248564,0.42112792,0.6217052,-0.15866771,0.5006739,0.6520773,-0.16671897,0.31841058,0.57996345,-0.04994703,0.3117187,0.65037644,-0.12616979,0.40518123,0.69648075,-0.14706028,0.48736712,0.7164797,-0.13895145,0.32764766,0.66433954,-0.055701822,0.2648396,0.72726536,-0.104775265,0.24154153,0.792408,-0.12110572,0.2247069,0.8394737,-0.12088068, call me
0.5446671,0.65734005,-1.2024293e-06,0.530374,0.51029164,-0.06274218,0.47942653,0.36757213,-0.09651268,0.44535998,0.24224567,-0.130376,0.447574,0.12606248,-0.16206959,0.3381677,0.42520833,-0.05512626,0.3152816,0.47971764,-0.117243074,0.37833583,0.53205264,-0.15704587,0.43481502,0.5573101,-0.17534868,0.3059794,0.5299853,-0.04939706,0.313911,0.5980984,-0.121204875,0.41435447,0.628766,-0.14934057,0.48419878,0.63368946,-0.15509023,0.30526537,0.63397115,-0.053583406,0.30156803,0.6972789,-0.12928857,0.40823275,0.71666324,-0.14313692,0.48548138,0.7096706,-0.13147669,0.32251137,0.72429204,-0.06228213,0.26241994,0.80978644,-0.109845094,0.24386509,0.88709164,-0.122750305,0.22157824,0.94089836,-0.12114241, call me
0.5322335,0.6549159,-1.2156567e-06,0.5200456,0.50865245,-0.06847271,0.46396545,0.36309797,-0.10178786,0.42131072,0.23912084,-0.13181995,0.4141456,0.12749454,-0.15826346,0.31962353,0.42448825,-0.0677191,0.30449566,0.5039729,-0.1289016,0.3776915,0.556304,-0.16471128,0.43591285,0.57473344,-0.1798726,0.29181224,0.5240679,-0.058556713,0.30608925,0.60898745,-0.129021,0.4061476,0.63281953,-0.1540884,0.47185612,0.6336401,-0.158544,0.29501635,0.6250781,-0.058965907,0.29913965,0.698914,-0.13337983,0.40360674,0.7102025,-0.14497826,0.47775158,0.6977575,-0.13345426,0.31664827,0.7142893,-0.06427692,0.26236606,0.7981474,-0.11499273,0.24306758,0.87146175,-0.12993863,0.21849473,0.92284507,-0.12967147, call me
0.54391205,0.6621101,-1.2043287e-06,0.5294268,0.51666886,-0.06083567,0.47787628,0.37205404,-0.094139256,0.44228387,0.2477439,-0.12709448,0.4393983,0.13523817,-0.15842226,0.34124327,0.42505142,-0.05742158,0.31313062,0.47886342,-0.11942644,0.37339312,0.53279305,-0.15986322,0.4313079,0.560789,-0.17887335,0.31010678,0.5247123,-0.052306656,0.3108798,0.59461033,-0.12314322,0.40868813,0.62902606,-0.15130527,0.48141938,0.63728803,-0.15797581,0.3080647,0.62504935,-0.056692947,0.3014072,0.6904874,-0.13020346,0.40519226,0.71217966,-0.14342383,0.4831931,0.70702696,-0.1329721,0.32387152,0.71365756,-0.065507986,0.2665739,0.79677266,-0.1133099,0.25191444,0.8704847,-0.1264355,0.23389432,0.9215059,-0.1255492, call me
